Thread Count,Throughput (ops/s),Avg Latency (ns/op),Avg Read Latency (ns/op),Avg Write Latency (ns/op)
60,78504088.563903,764.291403,735.581034,1309.917416
60,60319693.850749,994.700009,641.019018,7713.956228
60,50773994.409319,1181.707303,943.217067,5712.659788
60,9384731.336708,6393.363629,4863.367408,35471.826285
